Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,MACD,Signal,MACD_Hist,RSI,CCI,ADX
1997-08-08,37.6875,37.6875,36.4375,37.0,28.823904037475586,245500,,37.0,0.0,0.0,0.0,,,
1997-08-11,37.0,37.25,36.125,36.8125,28.677831649780273,243600,,36.965909090909086,-0.014957264957267569,-0.002991452991453514,-0.011965811965814055,,,
1997-08-12,36.75,37.0,36.6875,36.9375,28.775203704833984,405500,,36.96074380165289,-0.01653395670490454,-0.0056999537341437196,-0.010834002970760821,,,
1997-08-13,37.0,37.5,35.75,37.5,29.213407516479492,405700,,37.058790383170546,0.027290959523647018,0.0008982289174144275,0.02639273060623259,,,
1997-08-14,37.25,37.375,36.375,36.875,28.726524353027344,195600,,37.02537394986681,0.011458162158284324,0.003010215565588407,0.008447946592695918,,,
1997-08-15,36.625,36.75,35.75,36.0625,28.093570709228516,260500,,36.850305958981934,-0.06589184332350584,-0.010770196212230443,-0.055121647111275394,,,
1997-08-18,36.1875,36.25,35.625,36.0625,28.093570709228516,180600,,36.707068511894306,-0.1257427952727852,-0.0337647160243414,-0.09197807924844381,,,
1997-08-19,36.0,36.125,34.75,36.125,28.142250061035156,703300,,36.60123787336806,-0.1662158454293703,-0.06025494190534718,-0.10596090352402311,,,
1997-08-20,36.0,36.25,35.25,35.5625,27.704050064086914,1029500,,36.4123764418466,-0.24090309731354864,-0.09638457298698748,-0.14451852432656115,,,
1997-08-21,35.5,35.75,35.125,35.3125,27.509300231933594,1406500,36.425,36.2123989069654,-0.3166164359998547,-0.14043094558956093,-0.17618549041029374,,,
1997-08-22,34.875,35.3125,34.75,35.3125,27.509300231933594,157300,36.25625,36.04878092388078,-0.37232783883385423,-0.1868103242384196,-0.18551751459543464,,,
1997-08-25,36.0,36.875,35.9375,36.75,28.629146575927734,1698400,36.25,36.176275301356995,-0.29706095685099143,-0.20886045076093396,-0.08820050609005747,,,
1997-08-26,37.0,38.375,37.0,38.0,29.60293197631836,589700,36.35625,36.507861610201175,-0.1349907677550064,-0.19408651415974848,0.05909574640474208,,,
1997-08-27,38.0,38.3125,37.625,37.6875,29.35948371887207,716300,36.375,36.722341317437326,-0.03140311797604056,-0.16154983492300692,0.13014671694696636,55.55555555555556,,35.35808073613829
1997-08-28,37.75,39.1875,37.4375,39.125,30.479339599609375,1333100,36.6,37.15918835063054,0.16478553205563884,-0.09628276152727779,0.2610682935829166,63.93442622950819,,37.18817477471149
1997-08-29,39.25,40.0,39.25,39.9375,31.112276077270508,1840400,36.9875,37.664335923243165,0.3814315053618742,-0.0007399081494473964,0.3821714135113216,68.93939393939394,,40.032476240691366
1997-09-02,39.9375,42.0,39.75,41.75,32.52427673339844,1023700,37.55625,38.40718393719895,0.6914084758398431,0.1376897686484107,0.5537187071914325,74.21383647798743,,44.40484492681996
1997-09-03,42.0,42.75,42.0,42.5625,33.15723419189453,788200,38.2,39.162695948617326,0.9912034415893629,0.30839250323660117,0.6828109383527617,74.84662576687117,,48.664697093663364
1997-09-04,42.0,44.375,41.5,44.0,34.27706527709961,3477000,39.04375,40.042205776141444,1.3294621362183179,0.5126064298329445,0.8168557063853734,82.38636363636364,,53.129207866201334
1997-09-05,44.0,44.25,43.75,44.0625,34.32577896118164,907200,39.91875,40.77316836229754,1.5843148213410814,0.7269481081345719,0.8573667132065095,89.02439024390245,148.53150368267075,56.998450535734236
1997-09-08,44.0,44.0,43.625,43.75,34.08232498168945,728300,40.7625,41.31441047824344,1.7410020838008933,0.9297589032678362,0.8112431805330571,86.3905325443787,121.88676458111804,59.757191239348586
1997-09-09,43.75,43.75,42.75,42.875,33.40068817138672,669300,41.375,41.59815402765372,1.7741217101292293,1.098631464640115,0.6754902454891143,79.67032967032966,94.85652283070775,58.23660271110982
1997-09-10,42.625,42.8125,42.1875,42.3125,32.96247100830078,329500,41.80625,41.72803511353486,1.734980429216904,1.2259012575554729,0.5090791716614311,79.67032967032966,72.54273095719955,54.760675270479226
1997-09-11,42.1875,42.25,41.6875,41.75,32.52427673339844,221600,42.2125,41.732028729255795,1.6396705318728593,1.30865511241895,0.3310154194539092,77.54010695187166,55.69814697740485,49.974726354644595
1997-09-12,41.6875,41.75,41.4375,41.625,32.46577835083008,85400,42.4625,41.712568960300196,1.5363403213398072,1.3541921542031217,0.18214816713668558,76.71957671957672,44.93151617576023,44.95720764185318
1997-09-15,41.875,42.0,41.0,41.25,32.17329025268555,228600,42.59375,41.62846551297289,1.4079609219610347,1.3649459077547044,0.04301501420633036,70.93023255813952,36.42892788675982,39.11450270914601
1997-09-16,41.5,41.6875,41.125,41.25,32.17329025268555,348400,42.54375,41.559653601523266,1.291333632738798,1.3502234527515231,-0.058889820012725025,67.10526315789474,30.48229883032291,34.05082510079979
1997-09-17,41.25,41.25,40.0625,40.3125,31.442068099975586,285100,42.31875,41.332898401246304,1.1104565983596757,1.3022700818731536,-0.19181348351347793,62.96296296296296,8.060640443200286,32.647717743146934
1997-09-18,40.3125,40.875,40.1875,40.6875,31.73455238342285,459400,41.9875,41.21555323738334,0.986003576001572,1.2390167806988373,-0.2530132046972653,58.62068965517242,3.6610014005101283,31.43169136651446
1997-09-19,40.25,40.75,40.25,40.3125,31.442068099975586,137500,41.6125,41.051361739677276,0.847346608900466,1.160682746339163,-0.3133361374386969,52.17391304347826,-6.801485824500518,30.37780184009965
1997-09-22,40.3125,40.3125,39.5,39.6875,30.954601287841797,188700,41.20625,40.803386877917774,0.6791983114976006,1.0643858593708504,-0.3851875478732498,36.13445378151261,-34.96833706576019,31.596891882405554
1997-09-23,39.6875,39.6875,38.5,39.5,30.808359146118164,450700,40.86875,40.566407445569084,0.5247607757945403,0.9564608426555885,-0.4317000668610482,27.52293577981652,-65.91305685056793,34.616420420047405
1997-09-24,39.5625,40.25,39.5,39.6875,30.954601287841797,552200,40.60625,40.406606091829254,0.41273979168764185,0.8477166324619992,-0.4349768407743574,11.235955056179776,-52.430361828829334,34.42738092510541
1997-09-25,39.8125,40.0,39.625,39.6875,30.954601287841797,274500,40.4,40.27585952967848,0.3202704760291013,0.7422274011754197,-0.42195692514631844,10.22727272727272,-63.09597827500776,34.26354669615568
1997-09-26,39.75,40.875,39.6875,40.625,31.68581199645996,273700,40.3,40.33933961519148,0.3189595252877382,0.6575738259978834,-0.3386143007101452,24.48979591836735,-43.52756015613957,30.208849549468084
1997-09-29,40.8125,41.75,40.75,41.1875,32.124534606933594,234500,40.29375,40.49355059424757,0.3591693556153075,0.5978929319213683,-0.23872357630606078,35.483870967741936,-9.015448421651843,28.473803444321383
1997-09-30,41.4375,42.0,41.0,42.0,32.75825119018555,277300,40.36875,40.76745048620256,0.45139450067974707,0.568593245673044,-0.11719874499329697,47.42268041237113,10.60265276629381,27.66160454326738
