Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,MACD,Signal,MACD_Hist,RSI,CCI,ADX
1995-10-03,18.75,19.875,18.5,19.625,12.971020698547363,10364800,,19.625,0.0,0.0,0.0,,,
1995-10-04,19.5,19.625,18.75,18.75,12.392693519592285,1810800,,19.46590909090909,-0.0698005698005737,-0.013960113960114741,-0.05584045584045896,,,
1995-10-05,19.125,19.5,19.0,19.375,12.805791854858398,1216500,,19.449380165289256,-0.07383462796568807,-0.02593501676122941,-0.04789961120445866,,,
1995-10-06,19.625,19.875,19.375,19.875,13.136261940002441,1538100,,19.52676558978212,-0.036267754699427,-0.02800156434886893,-0.008266190350558072,,,
1995-10-09,19.875,19.875,19.375,19.375,12.805791854858398,869200,,19.49917184618537,-0.04630775137458798,-0.031662801754012745,-0.014644949620575234,,,
1995-10-10,19.375,19.5,19.0,19.25,12.723167419433594,840800,,19.453867874151666,-0.06361763194487935,-0.03805376779218607,-0.02556386415269328,,,
1995-10-11,19.375,19.5,19.25,19.375,12.805791854858398,630400,,19.439528260669544,-0.06648300695641396,-0.04373961562503165,-0.022743391331382312,,,
1995-10-12,19.375,19.5,19.125,19.375,12.805791854858398,519700,,19.427795849638716,-0.06797031778361173,-0.04858575605674766,-0.01938456172686407,,,
1995-10-13,19.5,20.0,19.5,20.0,13.218871116638184,557300,,19.531832967886224,-0.018503449425619323,-0.042569294730522,0.024065845304902675,,,
1995-10-16,20.125,20.125,19.625,19.75,13.053645133972168,188700,19.475,19.57149970099782,0.0005204895947521493,-0.033951337865467175,0.034471827460219324,,,
1995-10-17,19.75,19.875,19.625,19.75,13.053645133972168,244600,19.4875,19.603954300816394,0.015419353618181475,-0.024077199568737447,0.03949655318691892,,,
1995-10-18,19.625,19.75,19.5,19.625,12.971020698547363,152500,19.575,19.60778079157705,0.016945023680776217,-0.015872754918834713,0.03281777859961093,,,
1995-10-19,19.5,19.625,19.5,19.625,12.971020698547363,180400,19.6,19.61091155674486,0.017947243545421543,-0.009108755225983462,0.027055998771405007,,,
1995-10-20,19.625,19.75,19.375,19.5,12.888405799865723,298900,19.5625,19.590745819154886,0.008556421575608653,-0.00557571986566504,0.014132141441273692,48.38709677419355,,1.687373849318612
1995-10-23,19.25,19.375,19.125,19.25,12.723167419433594,731100,19.55,19.528792033853996,-0.018841589045475615,-0.008228893701627155,-0.01061269534384846,45.45454545454545,,4.844322726933631
1995-10-24,19.375,19.375,19.0,19.0,12.557934761047363,670500,19.525,19.432648027698722,-0.060035567862051664,-0.018590228533712057,-0.0414453393283396,53.57142857142857,,8.904451056669403
